,R:VERB:FORM,R:VERB:TENSE,M:NOUN,U:PREP,M:VERB:TENSE,R:PRON,R:SPELL,R:ADV,U:NOUN:POSS,R:ORTH,M:DET,U:OTHER,R:NOUN,U:ADV,M:ADJ,R:PREP,R:CONJ,U:NOUN,M:VERB:FORM,R:NOUN:NUM,R:NOUN:POSS,U:VERB:FORM,R:CONTR,M:ADV,U:DET,U:PUNCT,M:PRON,U:PART,R:NOUN:INFL,M:PART,M:CONJ,R:VERB:SVA,M:PUNCT,R:PUNCT,M:NOUN:POSS,U:VERB:TENSE,U:PRON,U:CONJ,R:WO,R:VERB,R:ADJ,M:PREP,R:VERB:INFL,U:ADJ,U:VERB,M:OTHER,U:CONTR,UNK,R:OTHER,R:PART,R:MORPH,R:DET,M:VERB,R:ADJ:FORM
iter8761,48,30,42,40,27,12,45,25,5,18,29,33,31,24,3,21,38,8,51,28,0,9,47,16,15,11,14,1,43,4,20,39,13,23,2,46,44,50,37,26,17,35,52,34,22,6,53,41,32,7,36,19,49,10
iter8762,44,23,28,33,15,3,40,29,50,27,21,35,31,14,39,19,9,4,49,30,0,43,45,7,10,13,26,5,51,11,12,42,16,38,2,34,37,47,48,18,17,22,52,24,25,8,53,36,32,1,41,20,46,6
iter8763,49,26,30,23,19,3,50,31,32,37,24,41,21,28,45,17,16,4,52,29,0,13,34,10,11,8,42,1,40,22,46,47,14,36,5,15,48,51,35,25,9,39,53,12,38,6,18,44,27,2,33,20,43,7
iter8764,49,25,16,34,22,4,37,19,33,31,23,28,21,17,41,15,51,14,50,29,0,43,38,1,12,7,5,10,48,8,11,40,20,32,2,27,24,46,45,13,9,47,52,35,26,6,53,44,30,3,39,18,42,36
iter8765,48,36,28,41,29,9,53,18,49,20,24,30,34,26,25,15,2,3,39,22,0,40,23,6,12,19,50,8,52,46,5,47,17,42,1,31,37,45,43,16,21,33,7,35,32,4,14,44,27,10,38,13,51,11
iter8766,49,24,29,28,30,6,47,18,31,37,23,34,25,27,14,16,3,17,45,20,0,48,44,5,13,11,39,7,51,41,12,43,22,19,2,40,42,50,26,21,9,38,53,8,10,4,52,46,33,1,32,15,35,36
iter8767,46,30,28,29,21,4,45,17,47,18,26,31,33,12,42,15,41,6,49,24,0,20,51,3,8,9,27,23,53,48,11,43,22,38,5,40,39,52,36,32,19,35,16,10,37,2,13,50,25,1,34,14,44,7
iter8768,50,25,35,40,21,3,51,7,48,27,17,30,29,33,31,20,26,11,53,28,0,39,47,6,13,18,5,15,52,49,10,38,22,36,8,46,24,43,41,23,14,37,12,16,34,9,1,44,32,2,42,19,45,4
iter8769,48,38,32,45,10,9,33,35,4,28,18,31,23,29,34,13,6,8,46,30,0,42,50,22,19,17,3,15,51,1,25,47,24,16,11,21,40,52,41,20,14,39,2,26,36,7,53,49,27,5,37,12,43,44
iter8770,45,29,27,36,19,12,50,10,24,31,26,33,17,32,48,25,39,6,44,23,0,15,51,9,14,18,11,4,53,2,34,43,22,30,5,40,38,52,49,20,16,42,41,8,37,7,1,46,28,3,35,21,47,13
iter8771,45,30,35,21,15,3,43,11,48,32,24,34,36,18,37,13,47,8,49,17,0,27,6,9,12,10,31,2,46,1,29,40,22,19,7,39,50,51,41,16,20,44,52,28,26,5,53,38,25,4,23,14,33,42
iter8772,45,35,30,37,32,4,46,6,19,33,20,28,24,18,31,17,11,2,50,27,0,36,49,7,14,12,38,10,52,1,23,47,15,39,5,41,51,48,29,21,13,40,3,22,25,8,53,43,34,9,42,26,44,16
iter8773,46,34,42,36,23,7,49,22,29,35,25,33,32,41,10,17,15,8,50,31,1,18,47,11,13,21,5,6,52,53,14,45,26,39,3,44,38,51,40,27,28,30,0,19,20,9,12,43,24,2,37,16,48,4
iter8774,45,28,33,25,32,9,49,15,6,38,20,18,34,35,36,16,7,2,48,27,0,43,47,4,13,14,17,3,52,5,10,41,22,26,8,31,44,50,37,23,21,39,53,11,29,12,51,40,30,1,42,24,46,19
iter8775,47,29,16,36,22,2,51,23,19,31,27,33,32,20,40,15,1,8,37,24,0,9,46,10,14,11,12,5,42,48,18,41,25,35,7,45,44,49,43,26,13,34,53,17,30,6,52,39,28,4,38,21,50,3
iter8776,42,25,36,41,35,4,47,9,24,38,19,26,29,23,8,17,3,5,49,28,0,33,51,2,12,20,46,7,52,34,15,39,16,37,10,45,30,50,31,18,13,27,53,11,21,6,48,40,22,1,32,14,44,43
iter8777,44,28,36,33,19,3,21,13,30,34,24,29,22,38,35,18,41,9,51,31,0,15,43,11,10,7,14,4,52,1,12,42,17,32,2,48,40,49,50,26,25,47,23,20,37,6,53,46,27,5,39,8,45,16
iter8778,46,24,21,45,22,4,47,17,26,16,28,33,31,23,39,14,44,9,49,32,0,10,50,7,12,11,30,1,51,8,20,41,19,25,6,36,18,48,27,15,34,42,52,35,38,5,53,37,29,2,40,13,43,3
iter8779,48,27,34,41,18,6,44,19,33,31,28,37,25,32,13,21,0,10,49,24,1,20,35,12,7,22,38,11,51,45,5,47,8,17,3,46,40,43,50,26,15,14,52,16,29,2,53,42,30,4,36,23,39,9
iter8780,48,31,29,39,23,3,52,17,1,32,26,28,27,15,44,12,4,9,36,25,0,19,50,10,8,24,34,18,51,5,21,45,11,37,7,30,43,49,41,20,16,40,42,33,35,6,53,46,22,2,38,13,47,14
iter8781,45,27,42,41,29,2,44,12,7,40,31,30,15,17,37,14,6,18,51,36,0,3,39,5,16,20,9,11,50,28,26,46,25,21,8,22,24,49,48,32,10,47,52,19,34,4,53,43,23,1,35,13,38,33
iter8782,47,27,37,35,26,1,45,32,19,29,18,30,22,38,28,17,40,7,51,24,0,9,48,8,11,6,10,4,52,49,12,39,13,16,5,36,31,50,42,23,15,41,53,21,34,3,44,43,25,2,33,14,46,20
iter8783,49,32,18,33,15,4,45,25,46,29,31,38,19,23,22,26,21,8,43,37,0,10,52,9,13,7,28,11,53,1,20,41,27,39,6,40,51,50,44,16,14,36,2,35,34,12,17,42,30,3,47,24,48,5
iter8784,47,38,29,31,19,7,53,21,49,25,23,36,26,33,43,20,2,9,50,30,1,17,51,10,12,16,11,3,52,4,41,42,15,22,8,40,46,48,44,24,13,35,0,27,32,6,14,39,28,5,37,18,45,34
iter8785,45,22,19,36,23,1,48,29,6,25,20,30,24,16,47,18,10,7,38,27,0,35,12,8,9,15,37,2,52,49,3,40,13,39,11,44,46,50,31,17,42,34,51,33,28,5,53,41,26,4,32,14,43,21
iter8786,46,31,41,38,22,4,51,9,16,11,28,33,25,20,35,18,43,7,50,26,0,45,42,10,13,12,14,1,47,2,32,44,17,19,5,39,23,48,37,24,21,36,52,30,27,6,53,40,29,3,34,15,49,8
iter8787,48,31,38,33,19,6,52,37,12,20,28,40,26,36,42,17,21,11,51,32,0,9,8,7,14,16,24,2,50,1,30,49,13,41,10,44,45,43,15,29,18,35,53,25,39,5,3,46,27,4,34,22,47,23
iter8788,48,35,40,43,18,7,49,32,29,25,22,31,21,38,17,26,20,13,19,24,1,42,52,9,12,16,8,2,50,3,10,44,15,33,4,39,27,51,45,23,11,37,0,34,30,6,53,41,28,5,36,14,47,46
iter8789,46,31,42,45,28,7,50,40,51,38,22,29,16,35,43,21,47,8,41,30,1,13,15,11,12,20,4,2,53,6,5,34,17,44,9,23,37,52,27,24,32,36,18,14,26,10,0,48,33,3,39,25,49,19
iter8790,47,23,30,36,22,1,44,12,37,24,26,31,21,38,14,18,7,10,35,29,0,33,50,6,8,11,42,3,52,5,25,41,13,43,9,40,46,51,39,16,17,28,19,20,34,4,53,48,32,2,45,15,49,27
iter8791,48,19,32,40,29,2,45,13,10,34,31,30,21,22,46,17,15,8,51,28,3,42,52,9,11,14,5,20,43,0,16,38,18,33,6,24,37,50,49,26,12,41,7,25,35,1,53,39,23,4,36,27,44,47
iter8792,48,34,40,38,15,5,30,25,29,36,22,28,20,23,42,21,6,12,52,26,0,39,47,8,10,13,16,1,50,35,18,44,14,17,3,49,31,51,43,19,32,27,53,41,37,7,2,45,24,4,33,11,46,9
iter8793,47,29,37,31,14,6,43,17,50,32,23,30,24,35,21,19,1,5,51,34,3,39,26,10,9,8,41,0,52,27,7,44,18,20,11,38,49,48,46,22,12,42,53,33,28,4,13,45,25,2,36,16,40,15
iter8794,47,23,40,30,22,3,42,21,9,27,32,33,24,19,46,20,28,7,52,31,0,48,34,2,13,14,16,1,51,17,10,43,26,39,8,44,41,50,38,25,6,37,53,15,36,4,11,45,29,5,35,18,49,12
iter8795,48,30,29,34,14,8,39,24,51,25,33,28,23,36,21,19,2,7,50,26,0,18,47,4,12,11,15,6,49,3,17,46,16,20,1,44,38,42,37,22,31,41,53,27,40,9,52,45,32,5,35,13,43,10
iter8796,51,26,27,37,10,11,43,42,4,22,29,36,24,18,46,19,5,8,49,35,0,38,53,9,12,16,45,1,52,33,3,40,13,21,6,30,48,50,41,23,15,28,32,17,20,7,14,47,31,2,39,25,44,34
iter8797,47,27,39,37,33,4,20,16,13,26,22,30,24,35,36,23,49,5,28,25,0,9,41,11,7,6,15,2,52,10,48,46,14,34,8,40,45,43,44,17,12,21,51,38,32,3,53,42,31,1,29,18,50,19
iter8798,46,20,44,37,13,6,45,10,18,33,24,36,32,23,14,19,9,5,51,31,0,29,49,17,15,26,12,7,52,2,16,40,25,34,4,38,48,47,39,28,21,43,1,27,35,8,53,42,30,11,41,22,50,3
iter8799,45,37,18,38,13,6,44,21,30,35,25,42,19,22,32,11,5,2,53,33,0,47,51,29,15,12,8,9,52,1,23,46,14,28,3,36,39,50,40,16,24,41,31,17,27,4,10,48,34,7,43,20,49,26
iter8800,47,31,39,40,13,6,48,15,11,36,34,35,20,19,17,18,2,9,52,22,0,38,16,10,12,14,4,1,49,8,25,46,23,27,3,30,33,51,41,29,37,42,53,28,44,5,50,43,26,7,32,21,45,24
iter8801,46,28,36,42,23,4,50,30,20,24,16,26,27,32,35,10,29,9,45,25,0,3,44,6,11,18,17,2,51,41,7,43,13,33,5,47,21,49,37,14,19,38,53,31,39,8,52,40,22,1,34,15,48,12
iter8802,48,26,27,36,25,2,52,32,46,35,22,31,24,13,49,21,6,7,42,30,0,10,51,5,11,19,38,4,34,43,16,44,18,15,9,37,47,50,33,28,14,23,53,20,39,8,1,45,29,3,40,12,41,17
iter8803,46,38,33,40,32,5,50,8,29,23,28,39,31,19,12,27,9,7,51,36,1,42,34,13,10,14,11,4,52,0,18,47,16,21,2,35,30,45,49,20,24,37,48,22,25,6,53,44,26,3,43,15,41,17
iter8804,45,18,15,30,21,4,50,8,44,32,26,31,12,39,27,14,22,7,48,28,0,11,49,1,10,19,6,2,52,29,41,38,16,36,9,42,40,47,23,24,37,33,51,25,35,5,53,43,20,3,34,17,46,13
iter8805,44,30,45,41,21,2,37,38,14,27,22,34,24,23,35,25,48,8,51,28,0,18,49,5,12,17,6,4,50,9,10,42,16,29,3,43,31,46,40,13,15,32,52,11,33,7,53,39,26,1,36,20,47,19
iter8806,44,29,26,40,13,2,52,17,8,35,20,33,24,28,39,14,15,6,51,27,1,42,32,3,9,22,16,5,53,45,7,49,30,25,12,38,46,48,19,23,21,47,0,36,43,4,11,41,31,10,37,18,50,34
iter8807,43,19,23,34,31,9,49,33,50,32,27,30,26,36,35,15,7,11,52,28,1,10,51,2,14,12,17,0,47,3,21,41,16,25,4,39,46,44,38,24,20,42,53,22,45,8,5,37,29,6,40,18,48,13
iter8808,49,24,40,38,6,4,48,41,46,31,32,29,28,12,37,25,34,7,42,23,0,16,33,9,17,22,11,1,52,3,15,47,14,35,8,39,50,44,21,20,10,30,13,18,26,5,53,45,27,2,36,19,51,43
iter8809,45,29,35,34,24,8,50,20,4,37,27,31,22,33,38,14,19,7,48,26,0,13,51,11,16,15,9,3,53,10,12,44,21,41,2,32,47,52,43,30,5,40,49,28,25,6,17,46,23,1,36,18,42,39
iter8810,49,25,21,31,20,2,52,12,4,39,22,40,23,19,29,18,30,3,48,34,0,36,50,7,15,14,38,5,46,27,8,47,13,17,10,24,32,43,42,16,26,35,45,37,41,1,53,44,28,6,33,9,51,11
iter8811,46,30,16,35,34,3,47,14,42,32,26,31,33,18,40,25,5,9,43,28,0,50,19,8,12,24,10,1,52,15,7,44,22,39,4,23,49,51,48,27,17,37,53,11,38,2,13,41,29,6,36,21,45,20
iter8812,42,26,37,27,22,5,51,11,8,43,16,23,18,19,33,24,6,9,40,32,0,3,50,12,13,21,36,1,49,46,28,41,15,31,4,25,48,52,35,29,17,45,2,30,34,7,53,44,20,10,39,14,47,38
iter8813,47,29,13,38,36,2,40,5,22,25,24,32,34,37,33,18,16,4,51,35,0,44,50,1,9,12,10,8,52,7,15,46,14,27,3,21,45,49,39,30,19,42,28,17,31,6,53,41,26,11,43,20,48,23
iter8814,47,19,36,38,22,10,50,32,9,41,20,29,25,16,37,14,18,6,48,23,0,44,45,11,7,17,30,5,52,1,27,46,12,31,8,35,49,51,33,21,28,40,3,13,26,4,53,42,24,2,39,15,43,34
iter8815,47,33,26,29,28,14,50,15,30,21,24,35,23,31,40,11,4,8,52,27,1,6,51,7,17,16,20,0,48,2,41,43,19,37,22,49,42,44,13,25,9,36,53,10,39,3,12,46,32,5,38,18,45,34
iter8816,50,23,35,32,18,3,36,13,9,33,26,31,40,38,14,24,22,6,51,28,2,37,53,20,7,15,19,11,48,0,25,47,12,34,4,10,49,44,42,16,17,43,52,29,27,8,1,45,30,5,41,21,46,39
iter8817,47,25,34,35,14,6,50,10,38,27,23,33,20,46,49,15,1,7,48,29,0,26,22,4,11,9,21,2,51,41,42,45,17,24,3,18,30,39,31,19,13,43,52,36,37,5,53,44,28,8,40,12,32,16
iter8818,41,20,34,42,15,1,47,25,45,21,28,29,23,37,31,19,18,7,49,30,0,33,50,8,11,9,22,10,48,3,17,44,14,38,2,32,43,51,26,16,27,36,53,13,35,5,52,40,24,6,39,12,46,4
iter8819,51,23,29,38,10,7,49,31,20,32,26,35,25,30,44,16,52,8,47,22,0,13,50,9,12,14,6,3,48,15,17,43,11,36,4,28,37,46,33,21,27,39,1,18,34,5,53,45,19,2,40,24,41,42
iter8820,46,22,39,33,13,3,47,23,15,40,28,34,36,25,32,12,7,9,51,20,0,8,45,10,11,30,31,1,48,29,2,42,14,37,6,27,49,50,21,24,19,41,52,18,35,5,53,43,26,4,38,16,44,17
iter8821,42,33,15,40,25,5,22,29,24,14,32,28,17,34,37,20,49,6,23,36,0,45,52,2,11,10,30,3,47,4,12,41,19,43,13,26,44,51,48,18,21,38,53,35,31,7,1,46,27,8,39,16,50,9
iter8822,48,26,19,39,30,2,50,14,24,27,28,36,35,22,37,17,3,7,51,31,1,47,40,13,15,18,6,10,52,9,12,44,16,23,8,34,32,49,43,20,25,42,53,29,41,5,0,45,33,4,38,21,46,11
iter8823,47,30,46,33,20,5,52,38,50,32,22,35,16,27,28,17,12,8,48,25,1,34,11,6,9,14,45,19,49,42,31,43,10,29,2,41,44,51,37,21,24,15,53,7,26,4,0,39,23,3,36,13,40,18
iter8824,43,24,30,36,19,2,44,34,29,16,20,32,22,27,49,15,4,5,48,21,0,10,35,7,11,17,8,25,51,1,26,46,12,39,13,45,52,50,33,14,31,41,53,42,37,6,9,40,28,3,38,23,47,18
iter8825,48,29,35,44,27,3,28,43,21,22,24,32,26,23,46,17,10,11,50,20,1,31,37,6,13,12,4,2,52,8,16,49,14,30,7,51,39,41,45,19,15,42,0,36,34,9,53,47,33,5,38,25,40,18
iter8826,46,20,40,39,19,7,47,13,51,26,27,32,30,33,48,22,4,10,50,28,0,2,38,6,11,23,15,8,52,1,31,43,21,24,9,12,41,49,45,18,14,36,34,29,37,3,53,42,25,5,35,16,44,17
iter8827,44,21,27,40,38,6,43,22,46,35,24,31,23,18,49,12,2,8,51,25,3,13,47,4,11,16,14,1,32,33,29,41,9,26,7,19,45,50,37,28,17,39,52,15,34,5,53,42,30,0,36,20,48,10
iter8828,51,26,36,39,21,7,17,13,48,34,18,24,30,25,49,20,10,12,47,23,0,16,15,8,9,35,46,3,44,2,29,45,11,33,4,27,42,52,43,14,19,41,53,38,32,6,1,40,31,5,37,28,50,22
iter8829,47,30,25,45,14,8,49,34,19,21,24,32,33,36,37,22,2,9,52,26,0,11,1,10,12,17,43,3,51,13,27,46,18,28,5,35,44,50,40,20,23,38,53,39,31,7,15,48,29,4,41,16,42,6
iter8830,46,36,17,37,12,3,47,25,22,26,21,30,28,29,13,14,1,8,45,27,0,49,35,15,11,10,7,2,52,19,34,39,16,33,5,41,44,50,31,18,38,40,51,23,32,6,53,48,24,4,43,9,42,20
iter8831,48,27,32,37,33,2,34,38,45,28,17,30,26,31,44,18,51,7,52,25,0,3,21,9,11,20,22,4,50,1,10,42,13,40,5,29,39,41,46,14,16,43,35,6,15,8,53,47,23,12,36,19,49,24
iter8832,43,28,24,40,22,3,47,10,49,41,29,36,23,21,15,17,32,5,48,30,1,20,50,4,9,14,25,7,52,18,16,38,11,44,2,34,37,51,12,31,13,27,0,35,46,6,53,39,26,8,42,19,45,33
iter8833,45,30,17,35,21,5,51,23,48,31,24,33,29,26,36,18,47,9,49,28,0,1,4,14,12,11,42,2,52,3,10,39,15,19,7,27,37,43,44,16,22,40,50,34,32,6,53,46,20,8,41,13,38,25
iter8834,47,32,45,44,21,5,42,37,50,26,24,33,22,35,28,20,15,7,52,34,2,11,41,14,12,13,27,8,53,6,9,46,16,17,4,31,49,51,43,23,19,39,0,25,36,10,1,40,30,3,38,18,48,29
iter8835,45,31,33,35,28,4,52,42,22,32,24,34,30,20,16,23,50,15,51,29,0,19,46,8,10,9,11,6,49,2,12,38,18,37,3,41,43,48,36,17,25,40,53,13,39,5,1,44,27,7,26,14,47,21
iter8836,47,30,35,40,11,3,49,19,16,27,18,31,23,28,42,26,5,9,51,21,0,38,44,4,14,15,37,8,52,22,20,50,13,33,7,45,34,43,46,12,10,36,53,24,29,6,1,48,32,2,41,17,39,25
iter8837,48,23,46,44,20,4,35,31,7,28,24,26,21,17,37,13,3,5,50,30,0,19,27,2,12,11,36,6,52,42,38,40,15,41,9,43,47,39,32,14,10,18,51,29,33,8,53,45,25,1,34,22,49,16
iter8838,49,31,33,38,26,4,50,14,36,39,24,37,35,18,32,16,2,10,52,28,5,17,13,20,12,9,40,8,51,42,45,47,19,27,11,30,46,53,29,23,15,41,3,21,44,7,0,43,25,6,34,22,48,1
iter8839,50,24,28,31,16,10,52,39,15,20,30,38,27,42,9,21,3,7,51,23,1,14,48,13,12,22,33,5,40,4,41,45,17,19,8,32,46,49,36,29,18,37,0,43,34,6,53,44,25,2,35,26,47,11
iter8840,45,31,40,33,30,2,51,11,48,25,21,29,18,26,23,15,44,7,42,24,0,6,52,1,16,10,19,3,49,5,27,41,14,39,8,43,46,50,36,37,20,32,53,22,35,4,13,34,28,9,38,17,47,12
iter8841,48,30,49,40,25,3,42,11,18,35,20,32,27,24,43,14,10,9,51,23,0,31,53,16,7,12,37,4,52,33,21,44,17,15,5,39,36,50,45,19,8,26,1,22,28,6,41,47,29,2,38,13,46,34
iter8842,48,28,39,33,26,5,52,32,31,38,23,21,30,37,8,17,18,11,53,35,1,16,40,7,10,14,19,3,49,20,22,44,13,25,4,42,36,50,43,24,29,45,0,15,27,6,51,47,34,2,41,12,46,9
iter8843,46,28,43,39,32,15,48,41,33,21,29,30,23,13,27,19,14,10,36,24,0,37,49,6,7,11,22,5,51,4,17,47,12,42,1,25,40,52,35,20,3,34,53,18,38,2,9,44,26,8,31,16,45,50
iter8844,43,29,35,36,16,3,46,33,5,19,25,39,28,22,30,20,27,7,51,34,0,31,49,9,12,11,15,1,52,4,44,48,23,18,6,10,50,47,45,24,37,32,53,17,38,8,13,40,26,2,42,21,41,14
iter8845,42,31,43,33,11,4,50,47,3,29,19,28,22,27,44,17,16,9,45,26,0,12,35,5,13,24,15,1,49,25,8,40,21,32,7,10,41,48,30,18,36,39,52,20,34,6,53,37,23,2,38,14,46,51
iter8846,44,22,32,26,14,4,51,39,17,20,21,30,29,23,40,18,33,7,52,28,0,3,41,2,8,13,27,11,53,36,9,43,16,42,6,38,35,50,45,24,12,34,48,31,15,5,49,46,25,1,37,10,47,19
iter8847,47,36,16,35,20,6,49,7,17,38,26,32,19,31,23,18,10,2,50,33,1,30,37,9,11,12,48,13,51,42,29,45,15,25,8,28,41,52,39,22,21,40,53,24,34,4,0,46,27,3,43,14,44,5
iter8848,45,34,17,44,33,6,31,9,46,25,14,36,28,23,27,11,35,8,52,22,0,10,30,2,12,20,48,1,50,16,7,40,18,26,5,21,43,51,24,15,19,39,49,37,38,4,53,47,29,3,41,13,42,32
iter8849,45,30,31,42,21,1,48,41,26,24,25,36,20,23,35,15,37,11,52,28,0,2,51,10,14,12,9,18,49,5,22,47,19,34,4,33,43,46,39,16,17,38,53,27,29,3,13,44,32,6,40,7,50,8
iter8850,48,28,42,33,23,6,49,14,30,27,22,31,29,41,21,20,9,10,44,25,0,45,50,8,12,18,11,1,51,7,38,43,16,24,5,36,40,52,39,15,13,35,4,19,32,3,53,47,26,2,37,17,46,34
iter8851,45,31,38,39,27,3,47,20,35,12,24,29,36,37,48,13,5,8,52,28,0,34,25,2,22,7,30,1,17,51,26,46,15,42,9,18,41,49,23,21,14,44,10,32,33,6,53,43,19,4,40,16,50,11
iter8852,43,20,32,24,23,1,49,27,7,34,28,30,14,45,46,16,11,5,51,31,0,36,35,4,10,18,13,6,50,12,3,44,17,26,8,33,47,48,38,21,9,29,52,22,41,2,53,42,25,19,37,15,39,40
iter8853,43,22,33,37,27,6,46,26,51,23,21,32,20,28,36,16,1,9,49,25,2,35,53,7,12,18,38,3,52,5,34,44,14,17,8,48,50,47,42,19,11,31,0,29,39,10,13,40,24,4,30,15,41,45
iter8854,47,33,23,42,15,5,44,8,39,27,16,35,18,30,40,19,46,3,48,26,0,4,52,9,10,20,37,1,53,25,7,43,22,13,12,28,51,49,31,17,21,34,38,32,24,6,45,41,29,2,36,14,50,11
iter8855,46,22,41,35,20,2,50,9,33,30,27,37,28,23,43,14,11,5,51,24,1,0,36,7,10,16,6,8,49,32,34,44,21,40,3,29,12,47,25,19,38,42,53,13,39,4,52,45,26,15,31,18,48,17
iter8856,48,34,22,43,25,7,49,27,33,32,20,29,18,16,44,11,12,8,39,28,0,41,5,2,9,15,17,1,51,23,10,45,19,31,4,26,42,50,38,14,13,37,52,30,35,6,53,46,24,3,36,21,47,40
iter8857,48,33,32,41,20,5,49,23,9,38,24,27,25,17,43,29,1,11,52,31,0,44,39,6,10,12,13,4,51,14,21,47,16,34,2,37,15,45,42,18,19,40,7,35,30,8,53,46,28,3,36,22,50,26
iter8858,41,32,36,31,17,5,48,19,4,22,25,30,26,38,50,12,2,7,49,34,1,29,46,15,9,10,44,3,51,20,23,45,18,27,8,43,13,52,35,21,11,40,0,24,33,6,53,47,28,14,37,16,42,39
iter8859,46,24,42,35,12,4,52,45,15,18,17,36,28,25,37,20,3,7,49,26,1,43,51,8,9,29,31,2,50,27,13,39,33,19,6,38,41,47,40,21,23,32,53,30,16,5,0,44,22,14,34,11,48,10
iter8860,43,20,31,35,14,3,45,27,38,25,21,30,28,22,26,16,46,9,49,18,0,17,52,2,10,7,23,1,50,37,4,41,12,13,8,44,47,48,34,29,11,42,24,19,36,6,53,39,33,5,40,15,51,32
iter8861,45,25,37,34,13,4,49,40,43,30,22,26,20,28,29,12,15,7,47,23,0,6,51,2,14,18,11,1,50,48,38,42,17,33,5,35,41,46,36,24,8,32,52,19,21,10,53,31,27,3,39,16,44,9
iter8862,49,32,22,37,29,2,51,20,9,17,30,34,28,21,25,18,47,5,40,35,0,23,44,10,8,15,3,7,52,41,11,46,19,31,1,26,48,50,36,24,13,43,53,14,39,4,12,45,27,6,42,16,33,38
iter8863,46,26,50,43,22,10,39,12,34,35,24,30,36,29,16,13,2,5,42,28,0,14,51,4,11,23,32,3,25,21,8,37,15,27,7,48,40,52,45,19,20,33,53,17,38,9,1,47,31,6,41,18,49,44
iter8864,47,29,28,33,18,3,39,25,34,40,19,26,15,30,2,16,27,6,49,20,0,46,52,14,11,7,38,10,50,43,21,42,12,9,5,41,35,51,37,32,23,36,48,17,24,4,53,44,22,1,31,13,45,8
iter8865,47,25,33,27,31,6,48,14,40,29,23,26,21,35,44,17,52,5,50,20,0,42,34,9,10,15,49,1,51,3,4,46,18,30,8,38,41,22,32,19,16,37,53,36,28,7,2,43,24,11,39,13,45,12
iter8866,49,26,25,46,17,9,42,15,44,32,31,34,21,29,36,18,8,10,51,30,0,4,20,13,14,11,7,1,53,3,35,43,19,24,12,38,37,50,45,22,33,39,52,23,28,6,2,47,27,5,41,16,48,40
iter8867,47,31,45,33,17,2,41,19,13,28,20,29,22,27,30,15,32,4,51,24,0,48,52,7,11,9,3,5,49,6,42,39,18,37,1,38,40,50,43,26,35,21,12,23,14,10,53,36,25,8,34,16,44,46
iter8868,43,29,15,32,26,5,51,8,42,18,13,25,12,22,31,11,6,7,46,28,0,35,50,16,9,10,39,1,49,45,33,41,14,36,2,30,27,47,34,19,23,37,52,21,17,4,53,44,24,3,40,20,48,38
iter8869,48,23,33,40,32,3,49,39,30,31,24,38,21,22,8,16,46,12,50,25,0,45,47,27,9,20,7,11,52,4,5,42,19,28,10,41,36,51,29,18,17,44,53,13,15,2,14,43,26,1,34,6,37,35
iter8870,48,29,42,31,21,5,37,41,49,30,27,24,22,34,19,14,8,6,44,26,4,35,51,1,12,13,7,15,50,32,11,47,17,25,9,23,39,52,43,18,16,36,53,20,40,2,0,46,28,3,33,10,45,38
iter8871,45,26,32,35,20,8,46,38,9,28,25,36,31,37,7,15,41,6,48,29,0,43,33,4,11,14,5,1,51,16,21,42,23,19,12,24,44,50,40,18,10,34,52,27,17,3,53,47,22,2,39,13,49,30
iter8872,47,24,35,33,17,2,51,31,42,13,23,37,28,29,32,14,8,9,48,22,0,27,46,3,11,10,12,1,50,19,30,43,18,40,6,39,38,49,44,20,5,36,53,16,21,4,52,41,26,7,34,25,45,15
iter8873,48,28,36,39,14,2,49,7,9,31,24,35,18,27,23,21,1,10,46,32,0,34,51,6,13,38,42,4,47,16,37,45,20,26,5,25,44,50,29,15,22,40,52,11,19,8,53,41,30,3,33,12,43,17
iter8874,51,33,23,27,22,4,45,35,47,18,28,29,25,17,41,15,3,10,46,30,0,32,42,7,9,14,19,11,53,1,16,48,12,26,5,39,40,52,38,21,13,44,20,37,34,6,2,50,24,8,36,31,49,43
iter8875,46,36,42,38,19,7,40,26,25,15,31,33,20,28,24,22,4,9,49,30,3,23,53,0,16,11,51,1,48,17,10,43,14,44,6,37,45,50,41,32,21,27,39,13,34,2,5,47,29,8,35,18,52,12
iter8876,48,35,25,44,19,6,50,13,21,30,29,36,39,31,24,18,26,8,9,28,0,32,43,3,10,20,38,4,52,1,17,47,15,22,5,34,40,51,49,11,16,37,7,33,41,2,53,46,27,12,45,23,42,14
iter8877,49,25,31,32,39,6,53,43,10,35,26,27,34,42,28,22,14,8,21,20,0,41,17,4,13,11,5,3,52,1,37,46,12,36,9,45,29,51,48,30,19,38,16,23,40,7,15,47,24,2,44,18,50,33
iter8878,50,27,19,34,15,7,38,40,28,23,26,36,21,41,13,16,25,9,47,29,0,46,20,6,10,12,24,4,52,3,14,44,17,31,8,42,43,51,45,22,35,39,53,11,32,5,1,49,30,2,33,18,48,37
iter8879,41,19,34,44,12,4,46,18,43,21,24,32,14,33,47,17,28,8,50,23,3,51,35,6,10,11,2,0,52,25,38,45,13,27,1,36,37,49,40,16,26,20,48,31,22,7,53,42,29,5,30,15,39,9
iter8880,44,36,35,30,20,5,50,24,18,43,21,28,17,25,41,15,6,8,51,33,1,29,49,4,14,10,34,2,52,42,19,46,12,39,7,45,40,53,37,23,22,27,0,31,26,9,13,48,32,3,38,16,47,11
