,R:VERB:FORM,R:VERB:TENSE,M:NOUN,U:PREP,M:VERB:TENSE,R:PRON,R:SPELL,R:ADV,U:NOUN:POSS,R:ORTH,M:DET,U:OTHER,R:NOUN,U:ADV,M:ADJ,R:PREP,R:CONJ,U:NOUN,M:VERB:FORM,R:NOUN:NUM,R:NOUN:POSS,U:VERB:FORM,R:CONTR,M:ADV,U:DET,U:PUNCT,M:PRON,U:PART,R:NOUN:INFL,M:PART,M:CONJ,R:VERB:SVA,M:PUNCT,R:PUNCT,M:NOUN:POSS,U:VERB:TENSE,U:PRON,U:CONJ,R:WO,R:VERB,R:ADJ,M:PREP,R:VERB:INFL,U:ADJ,U:VERB,M:OTHER,U:CONTR,UNK,R:OTHER,R:PART,R:MORPH,R:DET,M:VERB,R:ADJ:FORM
iter8193,50,24,39,38,32,9,37,40,5,26,31,23,29,25,19,18,11,7,43,28,1,42,53,17,8,13,20,30,35,51,49,45,15,14,2,10,27,52,47,22,16,41,48,12,33,6,0,44,34,3,36,21,46,4
iter8194,47,26,25,38,16,6,49,11,17,33,23,35,24,27,36,21,4,9,50,28,0,14,40,10,8,19,15,1,51,18,20,46,13,29,2,37,42,48,44,31,32,45,52,12,39,7,53,43,30,3,34,22,41,5
iter8195,49,33,40,24,18,4,50,43,6,42,28,36,25,19,21,22,2,16,52,29,0,11,34,20,10,15,13,3,53,32,39,48,12,38,7,30,41,51,31,23,27,44,1,37,45,8,14,46,26,5,35,17,47,9
iter8196,46,26,35,32,24,5,47,16,27,14,25,37,19,34,12,17,1,9,49,22,0,29,50,8,11,10,20,7,51,4,28,43,15,41,3,39,44,48,38,18,21,42,52,30,23,2,53,40,31,6,36,13,45,33
iter8197,48,30,12,38,24,5,51,32,34,17,28,37,23,21,10,25,3,15,52,31,0,27,42,7,20,16,45,19,50,9,6,40,18,41,4,36,44,43,47,33,13,35,1,11,22,8,53,49,29,2,39,26,46,14
iter8198,47,25,30,31,24,6,29,8,37,36,27,34,20,38,18,17,1,12,43,26,0,33,46,5,11,10,2,9,41,4,16,44,15,35,14,40,49,45,42,22,19,50,52,23,28,7,53,48,32,3,39,13,51,21
iter8199,47,36,43,37,16,1,50,21,32,39,31,28,24,22,10,25,35,7,51,30,2,27,5,6,20,23,34,9,52,11,18,44,13,19,3,45,46,49,42,29,12,26,0,14,38,8,53,40,33,4,41,17,48,15
iter8200,50,21,34,40,31,13,52,8,5,37,26,33,19,20,39,17,43,6,44,24,1,47,48,14,16,15,10,2,51,3,12,42,22,18,7,25,38,49,30,23,11,27,0,36,32,9,53,46,28,4,41,35,45,29
iter8201,47,27,30,38,19,4,48,37,9,41,23,32,31,25,39,17,52,8,51,24,0,33,49,6,15,21,10,3,50,14,11,46,13,26,16,40,36,18,43,22,7,34,1,12,29,5,53,44,28,2,35,20,42,45
iter8202,47,32,42,31,10,4,49,34,7,36,29,30,19,21,50,27,25,9,51,26,6,46,44,1,13,15,3,5,52,18,11,41,20,16,2,33,43,38,48,28,17,35,45,22,23,8,53,37,24,0,40,12,39,14
iter8203,48,23,40,39,28,8,46,34,25,27,26,32,21,35,12,22,47,11,49,24,6,42,43,1,13,14,4,20,51,2,38,44,16,36,5,10,41,52,31,19,17,33,3,15,45,9,53,29,30,0,37,18,50,7
iter8204,46,35,38,33,18,1,47,36,39,22,25,34,30,14,20,19,9,10,41,29,0,15,49,23,11,13,7,2,50,3,24,42,21,28,6,37,52,48,43,17,40,26,51,12,31,5,53,44,27,4,32,16,45,8
iter8205,50,32,22,34,17,9,51,40,14,37,30,26,25,28,10,27,49,5,45,24,3,33,6,11,12,13,8,0,52,41,36,46,18,35,16,31,39,47,43,21,20,44,2,19,23,7,1,48,29,4,42,15,53,38
iter8206,47,21,35,32,28,3,48,42,7,22,20,30,25,24,34,15,12,8,53,23,1,10,43,2,16,19,29,4,51,9,36,39,18,50,11,33,45,40,31,14,27,37,0,13,41,5,52,49,26,6,38,17,46,44
iter8207,46,29,35,38,28,2,41,15,43,32,24,33,27,31,19,22,16,10,50,25,0,11,51,5,12,9,23,8,48,1,36,44,17,20,4,26,47,42,34,18,14,39,52,21,40,6,53,49,30,7,37,13,45,3
iter8208,46,22,16,40,32,1,23,28,45,37,24,34,27,25,21,14,42,11,50,29,0,15,38,3,13,10,6,9,44,4,19,41,17,18,2,39,51,52,43,31,12,35,49,30,20,8,53,48,33,7,36,26,47,5
iter8209,49,21,39,45,16,7,52,35,43,30,26,31,27,32,15,23,2,6,47,19,0,18,51,11,10,13,9,4,50,3,24,48,17,36,5,46,33,40,44,20,25,37,53,41,29,8,12,38,28,1,34,14,42,22
iter8210,44,37,27,36,10,8,45,20,49,24,21,35,16,34,38,23,52,7,40,25,0,1,53,17,11,13,41,6,50,9,28,48,19,29,3,43,33,51,31,22,18,30,5,15,32,4,12,39,26,2,42,14,47,46
iter8211,46,23,35,34,21,2,40,19,45,30,26,29,25,36,12,14,16,8,48,28,0,31,52,11,6,9,27,4,51,17,10,43,15,24,3,42,47,49,39,37,13,32,53,18,41,5,50,44,22,1,33,20,38,7
iter8212,50,28,30,42,18,3,46,21,6,36,32,43,25,14,22,17,45,11,51,26,0,34,41,9,15,8,12,4,53,5,13,49,31,40,10,33,37,52,38,27,44,35,29,16,23,7,1,47,24,2,39,19,48,20
iter8213,49,30,41,32,22,3,51,28,18,34,20,26,33,35,39,16,9,8,53,21,2,40,50,10,11,12,46,24,52,13,6,43,14,36,7,42,15,48,47,23,27,31,17,38,29,4,0,45,25,1,37,19,44,5
iter8214,45,24,41,39,11,8,50,10,38,29,26,32,31,23,22,18,3,6,44,28,2,9,49,14,15,12,13,1,53,33,16,47,19,20,4,36,40,51,42,21,34,43,52,37,17,7,0,46,30,5,35,25,48,27
iter8215,45,32,35,23,22,5,47,46,37,16,18,31,27,33,13,17,1,7,48,25,0,39,51,3,11,10,36,8,50,19,9,41,12,28,6,30,34,49,26,20,14,40,53,43,24,4,52,42,29,2,38,15,44,21
iter8216,41,30,34,42,25,3,50,9,48,18,20,28,21,27,10,22,5,12,43,24,0,39,35,1,19,13,8,2,51,7,17,46,16,32,11,40,47,49,26,14,15,44,53,36,37,6,52,45,29,4,33,23,31,38
iter8217,47,23,44,30,28,4,52,37,41,18,24,38,29,25,17,20,51,11,48,35,0,8,43,13,10,9,31,2,49,1,34,40,21,39,5,19,42,50,36,22,14,32,53,16,27,6,12,46,26,3,33,15,45,7
iter8218,47,39,11,40,15,8,49,9,20,36,25,37,32,30,24,22,27,12,53,29,0,4,6,1,14,13,18,7,51,44,16,42,23,17,21,48,45,52,38,31,19,41,35,28,43,5,2,46,26,3,33,34,50,10
iter8219,45,28,47,22,19,5,37,16,48,26,20,33,36,27,46,11,2,10,50,18,1,21,35,24,8,12,51,4,41,49,31,38,25,13,6,34,43,32,40,15,14,39,0,23,42,3,53,44,29,7,30,9,52,17
iter8220,43,24,27,21,16,7,50,28,11,40,29,32,30,33,34,23,4,5,26,19,0,35,38,1,10,9,42,3,52,15,25,46,17,41,6,45,48,47,37,20,12,39,51,18,22,2,53,49,31,8,36,14,44,13
iter8221,49,29,47,36,25,7,48,22,51,41,24,31,21,26,43,18,1,5,50,33,0,9,3,8,13,27,30,2,52,10,12,45,14,23,15,42,16,46,44,17,28,40,20,11,35,6,53,38,34,4,39,19,32,37
iter8222,49,31,42,30,26,6,48,27,46,34,29,33,25,45,13,17,5,11,41,32,8,9,53,7,18,16,40,15,52,1,19,43,28,14,10,12,35,51,44,20,22,36,0,21,37,4,3,47,39,2,38,23,50,24
iter8223,46,35,33,41,38,8,47,43,44,19,18,34,20,22,9,12,42,5,52,28,0,16,49,1,10,11,30,6,51,21,17,40,15,32,2,14,45,48,26,29,25,37,31,7,27,4,53,39,24,3,36,13,50,23
iter8224,49,27,38,33,25,3,52,17,12,26,28,31,19,41,8,15,51,10,47,21,0,48,23,4,11,22,30,5,44,1,16,45,20,32,7,37,40,50,46,18,24,39,53,35,34,9,6,42,36,2,29,14,43,13
iter8225,42,23,40,30,19,5,47,17,3,11,21,27,20,25,44,18,43,12,48,24,0,46,50,7,10,15,39,1,51,9,31,41,16,28,4,35,38,49,29,13,36,32,52,14,33,2,53,37,22,6,34,8,45,26
iter8226,40,28,36,38,14,3,39,16,2,22,26,33,27,25,29,15,44,13,50,30,1,10,46,5,9,20,47,0,51,4,11,41,18,12,6,31,42,48,34,21,37,45,52,43,19,8,53,35,24,7,32,17,49,23
iter8227,47,26,25,41,23,2,50,14,35,37,29,27,30,17,24,10,20,4,48,28,0,9,15,5,16,8,33,6,51,11,34,45,18,19,3,44,39,49,40,22,7,42,53,36,32,1,52,43,31,13,38,12,46,21
iter8228,45,31,36,41,28,2,49,39,13,20,29,27,19,32,47,18,15,8,23,30,0,16,10,6,12,22,3,1,51,7,26,42,17,21,14,43,44,50,38,25,11,37,52,35,33,5,53,46,34,4,40,24,48,9
iter8229,44,33,29,34,26,3,35,6,21,31,24,37,30,14,32,15,13,10,50,27,1,38,53,22,12,23,8,7,52,39,25,47,16,36,2,9,48,51,19,20,18,42,46,43,41,4,11,45,28,0,40,17,49,5
iter8230,47,25,44,40,22,3,30,21,16,32,23,27,13,12,28,10,38,6,51,26,0,46,48,7,11,9,43,5,50,4,17,41,18,15,1,36,35,45,33,24,20,37,52,34,42,8,53,39,29,2,31,14,49,19
iter8231,47,24,32,31,34,5,49,44,12,39,20,22,17,18,33,16,3,4,51,28,0,26,50,14,10,13,6,1,52,35,7,43,11,23,9,36,42,19,38,27,25,45,48,15,40,2,53,37,30,8,41,29,46,21
iter8232,47,41,40,32,13,4,49,46,34,24,21,37,25,18,26,22,3,9,44,31,2,27,39,7,10,11,28,0,52,1,14,43,17,15,12,38,29,50,36,19,23,33,53,16,35,6,51,45,30,8,42,20,48,5
iter8233,48,31,42,36,23,3,51,39,14,28,19,29,22,30,33,10,13,5,43,32,0,41,49,6,11,16,8,9,52,37,38,47,20,25,7,21,40,50,35,26,12,34,4,17,27,2,53,45,24,1,44,18,46,15
iter8234,48,38,41,43,13,9,53,40,4,28,26,33,35,39,44,25,27,15,52,31,2,32,23,8,17,11,10,7,42,12,18,45,22,29,5,20,49,51,37,24,14,36,0,46,19,3,16,50,30,1,34,21,47,6
iter8235,48,27,45,38,33,3,52,41,12,31,17,35,19,24,25,16,40,8,50,26,0,42,39,14,10,20,5,7,47,2,28,46,11,22,9,32,43,49,21,13,30,36,29,15,37,6,53,44,23,1,34,18,51,4
iter8236,50,26,43,39,16,4,49,13,47,34,24,32,19,14,33,18,25,8,51,28,0,21,40,7,12,11,9,3,52,2,22,38,17,37,6,36,44,42,48,23,27,29,53,41,35,5,1,46,31,10,30,15,45,20
iter8237,46,29,34,38,21,11,23,7,10,30,25,32,33,13,36,19,12,6,47,28,0,42,51,2,9,15,8,5,50,48,35,43,16,24,3,14,39,49,26,31,20,41,53,18,40,4,52,44,27,1,37,22,45,17
iter8238,50,26,44,35,18,9,46,10,30,21,31,32,20,41,7,17,13,8,49,22,0,28,14,1,12,16,24,3,52,40,27,43,11,34,6,37,33,51,48,25,36,23,4,29,47,5,53,45,19,2,38,15,42,39
iter8239,47,35,38,37,16,7,51,42,11,15,23,24,32,40,46,19,25,12,50,29,0,1,30,3,14,22,43,4,52,8,20,41,13,18,10,34,39,45,33,17,9,36,53,26,28,5,48,44,27,2,31,21,49,6
iter8240,46,35,10,39,16,5,43,28,38,22,17,29,23,41,32,19,45,4,51,26,0,9,31,2,11,15,21,1,47,42,34,48,18,25,6,33,44,50,20,14,8,40,52,30,13,3,53,37,27,7,36,12,49,24
iter8241,52,34,31,42,21,5,48,12,49,36,26,29,22,27,32,18,33,2,38,28,1,50,16,8,10,17,9,46,53,25,19,44,15,37,7,24,35,51,41,20,11,40,6,23,39,4,0,45,30,3,43,14,47,13
iter8242,49,31,36,38,16,8,42,30,33,25,19,26,23,21,32,15,3,6,48,27,0,51,50,10,11,18,13,1,45,5,9,47,12,17,4,22,41,44,35,24,20,43,52,40,28,7,53,39,29,2,34,14,46,37
iter8243,48,31,49,45,27,9,41,19,6,26,22,39,23,30,40,28,8,7,52,33,0,15,16,5,12,13,44,4,50,1,14,43,20,29,3,35,25,51,46,18,24,34,53,21,37,11,2,47,32,10,42,17,38,36
iter8244,47,32,20,44,18,11,26,14,48,22,25,31,23,28,27,17,9,10,50,29,2,6,51,13,12,24,8,4,52,1,38,45,16,36,7,42,37,49,30,21,19,41,53,34,39,5,0,46,33,3,40,15,43,35
iter8245,42,27,31,40,29,2,38,39,4,20,17,24,25,23,43,16,12,3,50,21,0,30,11,1,9,10,34,8,51,49,26,48,14,36,7,22,41,45,47,18,19,37,52,33,15,6,53,32,28,5,35,13,44,46
iter8246,50,29,13,42,22,3,40,33,9,36,27,37,25,28,1,23,43,10,30,34,0,5,51,8,15,20,38,6,49,7,12,44,17,24,11,16,31,52,46,26,19,48,53,35,41,4,14,47,32,2,39,21,45,18
iter8247,48,24,27,37,23,10,50,30,49,40,26,29,28,43,33,18,9,8,47,22,2,4,46,5,13,17,38,1,42,6,7,41,16,20,11,34,35,51,36,19,14,31,52,15,32,3,53,44,25,0,39,21,45,12
iter8248,43,28,23,34,27,6,44,7,49,39,22,31,30,35,26,20,8,9,52,24,1,4,45,11,15,14,46,2,47,5,13,37,18,25,3,36,48,50,33,21,16,38,0,17,32,10,53,42,29,12,41,19,51,40
iter8249,49,21,34,41,15,3,51,35,18,17,22,36,29,27,40,13,33,5,38,30,0,43,46,4,9,16,32,14,48,39,23,44,19,28,2,26,45,52,42,12,8,24,1,25,31,6,53,47,20,7,37,11,50,10
iter8250,45,28,40,42,16,1,36,5,14,19,32,34,24,23,18,21,50,2,49,30,0,38,13,4,10,11,8,12,43,26,35,46,17,22,6,48,31,51,27,25,33,29,53,9,41,7,52,39,20,3,37,15,44,47
iter8251,48,18,40,37,19,5,43,25,7,29,22,36,34,31,39,20,15,11,49,26,0,12,32,8,9,14,23,6,50,1,24,41,30,33,3,42,47,51,44,28,10,38,52,16,21,2,53,45,27,4,35,13,46,17
iter8252,48,21,33,30,34,4,52,25,8,32,22,38,20,28,44,16,45,9,51,26,1,15,18,11,12,10,13,7,49,3,17,47,19,31,5,46,29,50,42,27,23,39,53,40,37,6,0,43,24,2,36,35,41,14
iter8253,40,26,33,38,20,3,44,11,49,31,23,32,25,37,28,19,48,6,52,21,0,27,34,8,10,12,13,14,42,50,9,36,15,30,5,22,47,51,43,18,29,41,1,7,16,4,53,39,24,2,35,17,46,45
iter8254,45,23,13,28,25,3,41,22,5,37,26,31,21,14,18,17,11,16,49,32,0,52,47,7,12,24,19,15,33,35,6,42,9,38,8,27,48,50,36,30,34,40,53,51,44,4,1,43,29,2,39,20,46,10
iter8255,45,26,39,36,21,2,50,19,48,33,18,27,29,32,22,13,0,9,37,28,1,49,51,8,10,7,41,15,34,3,11,42,12,14,6,31,17,46,43,16,25,35,52,20,23,5,53,44,30,4,40,24,47,38
iter8256,48,26,23,38,19,7,52,45,11,30,29,34,24,31,12,20,32,8,50,22,0,9,49,4,16,13,46,2,51,3,25,44,18,37,5,42,21,47,41,17,36,35,1,33,28,6,53,40,27,10,39,14,43,15
iter8257,52,38,35,37,27,10,51,25,9,42,34,32,31,47,33,22,3,11,48,36,0,21,41,2,15,8,5,14,53,4,40,46,23,29,6,43,20,50,19,30,24,45,26,17,16,7,18,49,28,1,39,13,44,12
iter8258,48,34,44,46,12,6,51,10,4,31,25,37,30,20,45,22,2,15,49,32,0,23,24,19,13,17,36,11,52,40,8,42,21,27,9,41,47,53,28,26,18,35,5,14,38,7,1,50,29,3,39,16,43,33
iter8259,40,28,35,23,32,3,51,19,41,38,30,29,27,22,11,18,8,7,50,25,0,4,37,2,10,16,34,1,49,24,12,47,13,31,6,43,46,48,39,15,20,42,52,14,36,9,53,44,26,5,33,21,45,17
iter8260,50,28,33,40,19,10,44,18,7,35,24,27,31,38,16,20,51,9,43,25,0,8,46,4,17,21,36,2,52,6,13,48,12,34,5,32,41,45,42,30,22,37,1,29,23,3,53,47,26,11,39,15,49,14
iter8261,48,30,42,33,13,7,50,37,11,18,34,29,38,36,19,17,16,5,47,28,0,8,25,22,15,12,1,4,53,3,20,45,10,26,6,31,49,52,41,23,35,27,40,39,21,9,14,44,32,2,43,24,46,51
iter8262,48,33,47,46,24,5,51,34,6,39,27,30,21,37,12,22,13,8,44,26,1,17,20,7,19,14,36,15,53,38,11,43,16,29,3,42,32,52,28,25,23,41,0,35,18,9,2,45,31,4,40,10,49,50
iter8263,48,30,28,38,16,6,49,10,34,23,35,36,29,31,26,19,7,5,53,25,1,20,40,12,11,27,42,2,43,18,24,50,17,22,15,21,47,52,51,14,9,45,8,37,41,4,0,44,33,3,39,13,46,32
iter8264,47,23,33,35,14,7,44,12,5,21,26,29,19,15,22,16,49,9,43,32,0,6,41,8,10,27,45,1,50,20,24,42,13,30,4,37,31,51,40,28,11,36,52,38,46,3,53,39,25,2,34,18,48,17
iter8265,43,23,30,32,15,3,41,10,46,29,19,31,25,27,33,18,24,9,44,22,0,45,48,5,7,16,13,11,51,2,21,38,12,35,1,36,49,50,40,17,20,42,53,39,34,4,52,37,28,6,26,14,47,8
iter8266,47,29,26,41,11,4,25,16,19,34,22,32,24,33,43,18,3,8,52,27,1,20,51,10,14,12,46,2,42,15,37,48,13,30,6,50,28,49,36,21,9,39,0,17,38,7,53,44,23,5,35,31,45,40
iter8267,50,35,41,37,17,4,52,26,23,21,20,34,25,33,9,22,36,14,45,27,0,11,53,8,15,28,48,3,46,10,16,47,24,30,5,44,43,49,42,19,12,39,2,31,29,7,1,40,32,6,38,13,51,18
iter8268,45,22,38,37,16,8,52,19,24,41,25,32,27,35,42,28,6,12,49,34,1,17,46,4,13,18,10,5,53,2,14,44,21,26,7,39,50,51,36,31,23,33,0,20,29,9,3,48,30,11,43,15,47,40
iter8269,46,24,15,33,17,7,42,36,1,30,27,34,28,23,37,13,10,8,48,21,0,35,53,6,11,19,29,2,51,9,31,49,14,25,4,44,40,52,43,32,22,38,50,16,45,5,12,41,26,3,39,20,47,18
iter8270,50,35,43,38,18,6,49,37,20,22,26,33,27,25,40,28,51,2,42,31,0,45,29,10,13,15,23,11,48,3,12,44,17,24,7,32,53,52,34,19,9,36,5,47,14,4,1,41,30,8,39,16,46,21
iter8271,43,27,40,30,11,7,49,12,47,18,24,32,28,14,45,13,41,4,52,19,0,16,46,8,10,21,22,17,50,42,38,37,15,25,6,48,29,51,39,20,9,33,1,31,35,5,53,44,23,3,34,26,36,2
iter8272,46,19,42,35,16,6,51,18,24,25,21,32,31,29,48,14,7,9,50,22,0,10,37,4,11,13,34,2,49,1,33,40,15,17,12,44,47,39,41,20,30,28,52,36,26,5,53,43,27,8,38,23,45,3
iter8273,49,28,33,43,18,10,50,25,6,13,20,24,16,32,27,19,2,8,52,22,0,44,51,1,12,29,34,11,47,4,30,39,15,42,5,31,38,48,40,23,26,41,14,35,36,7,53,45,21,3,37,17,46,9
iter8274,48,30,31,44,24,3,50,38,42,21,25,36,28,26,15,10,7,6,51,29,0,12,19,1,13,16,17,2,53,23,18,45,14,27,9,35,37,52,34,32,22,46,4,40,39,5,11,41,33,8,43,20,49,47
iter8275,45,24,36,31,28,8,47,37,6,25,27,26,23,17,39,19,1,11,44,30,0,42,46,16,12,15,21,2,51,5,14,43,10,32,7,40,41,50,49,22,20,35,53,9,33,4,52,48,29,3,34,13,38,18
iter8276,47,34,29,35,19,5,52,21,24,32,30,33,28,20,50,18,2,7,53,31,3,45,49,8,12,14,40,38,48,25,13,44,17,26,6,23,37,51,42,22,15,43,0,16,41,9,1,39,27,4,36,10,46,11
iter8277,48,33,27,37,29,9,47,22,10,36,26,38,24,42,18,14,16,7,50,35,0,49,51,4,11,8,34,6,46,1,40,41,19,21,5,17,12,52,31,23,25,45,53,32,28,3,13,44,30,2,39,15,43,20
iter8278,49,22,34,37,29,7,47,26,23,30,24,33,19,38,41,15,0,4,51,27,1,11,20,5,12,28,10,9,48,31,6,46,17,13,2,35,45,50,44,18,14,42,52,39,25,8,53,36,32,3,40,16,43,21
iter8279,48,34,22,45,23,11,52,31,9,28,30,35,32,36,24,18,40,8,51,27,1,14,47,7,10,21,13,17,38,5,39,44,19,29,4,25,20,49,46,26,12,43,53,3,37,15,0,41,33,2,42,16,50,6
iter8280,49,35,45,31,12,4,53,27,41,43,19,23,26,42,48,17,32,11,52,25,0,8,7,5,13,16,30,6,51,14,40,44,15,34,10,33,38,50,21,20,28,47,2,37,29,9,1,36,24,3,39,22,46,18
iter8281,49,30,14,32,24,3,50,39,43,19,27,34,20,33,9,15,2,10,48,23,0,4,36,12,11,18,22,1,52,44,13,47,16,25,5,46,51,40,31,28,35,21,8,38,26,7,53,42,29,6,37,17,41,45
iter8282,43,24,35,38,32,4,53,37,31,36,27,34,28,23,39,16,3,7,52,22,0,42,41,5,11,13,19,1,51,12,8,46,14,21,6,47,49,44,45,15,17,29,33,20,26,10,2,50,25,9,40,18,48,30
iter8283,47,28,21,40,23,2,48,12,39,33,27,31,30,22,38,16,3,6,49,29,0,10,42,1,13,14,17,5,51,37,26,43,15,45,4,19,35,32,41,20,18,46,53,25,34,7,52,44,24,11,36,9,50,8
iter8284,50,31,33,30,9,4,52,32,13,19,26,39,41,24,37,16,21,18,51,36,0,2,34,22,10,8,17,5,53,23,11,43,25,28,7,44,49,42,48,27,20,38,12,40,35,6,1,45,29,3,47,15,46,14
iter8285,44,27,31,42,17,3,48,22,16,15,20,37,29,19,49,18,6,5,47,21,0,2,46,7,10,12,43,25,39,1,28,41,24,30,8,38,40,50,35,14,11,34,52,23,32,4,53,45,33,9,36,13,51,26
iter8286,44,29,42,45,20,1,50,18,26,36,27,31,24,32,17,15,12,10,51,25,0,38,35,4,7,19,16,5,53,9,8,46,23,43,6,22,47,49,28,33,13,40,52,34,39,3,11,37,21,2,30,14,48,41
iter8287,44,20,35,40,22,3,51,12,48,39,26,31,25,30,21,24,49,11,50,23,0,1,38,5,10,15,42,9,53,2,18,46,16,27,19,33,34,47,37,17,36,29,6,8,41,4,52,45,28,7,32,13,43,14
iter8288,45,25,19,37,16,8,47,26,12,34,21,30,20,32,9,17,33,7,48,28,0,46,43,1,13,31,38,10,52,4,6,44,11,39,5,27,40,50,24,22,14,42,51,15,23,3,53,41,29,2,35,18,49,36
iter8289,43,25,19,36,27,3,50,15,9,24,26,34,28,18,4,23,12,6,51,30,0,41,42,11,14,17,10,13,48,7,47,46,21,29,5,44,49,37,39,33,8,32,52,22,35,2,53,45,31,1,38,16,40,20
iter8290,50,21,33,34,23,6,46,41,45,25,24,31,20,30,44,15,27,9,51,26,0,22,16,1,11,7,10,3,52,40,39,35,14,17,4,36,48,49,47,29,18,38,53,37,19,5,13,43,28,2,32,12,42,8
iter8291,51,28,37,38,26,4,45,31,23,44,29,33,32,22,40,17,15,12,53,27,1,25,50,9,11,18,10,7,52,6,19,48,14,30,5,41,39,49,43,34,13,42,3,20,21,8,0,47,24,2,36,16,46,35
iter8292,48,23,44,32,15,5,43,37,31,17,22,26,21,35,18,14,9,7,36,30,1,6,49,27,12,24,10,11,51,3,28,42,13,46,4,50,45,52,40,19,16,33,0,41,38,8,53,39,25,2,34,20,47,29
iter8293,46,25,33,29,19,4,50,35,13,17,21,27,24,26,40,14,5,9,37,22,1,42,47,3,11,15,28,7,52,32,18,48,12,31,2,39,51,49,41,20,16,44,0,45,34,8,53,36,30,6,38,23,43,10
iter8294,43,31,44,40,19,6,41,30,15,22,27,33,26,35,18,21,10,8,49,24,0,13,38,28,9,12,36,5,52,2,11,46,20,32,7,48,47,50,39,17,23,37,1,14,34,4,53,45,29,3,42,16,51,25
iter8295,47,30,32,29,14,4,49,19,10,26,23,31,27,24,48,18,7,11,52,20,0,37,5,8,13,16,40,2,51,39,25,43,15,34,9,22,41,50,45,21,12,35,3,42,33,6,53,44,28,1,38,17,46,36
iter8296,45,30,36,34,17,6,50,39,9,31,22,33,24,28,20,19,0,13,51,32,2,27,42,4,12,10,11,1,46,8,35,48,15,40,3,41,47,52,43,26,23,25,37,16,18,7,53,49,29,5,38,21,44,14
iter8297,47,29,31,27,26,3,50,22,42,38,18,32,20,21,25,12,9,6,49,28,0,41,51,7,10,17,15,2,43,8,11,45,14,23,4,39,35,48,37,24,30,40,52,33,36,5,53,44,19,1,34,16,46,13
iter8298,48,26,17,41,23,3,50,11,27,31,22,35,19,39,12,16,51,5,49,30,0,4,28,6,9,29,18,20,53,24,32,44,25,36,7,15,38,47,43,21,10,45,52,34,42,2,1,40,33,8,37,13,46,14
iter8299,47,29,33,43,27,6,42,19,3,35,22,34,26,25,46,20,30,11,52,24,0,45,7,14,12,10,5,4,51,21,16,49,17,36,8,32,50,44,38,18,15,37,53,41,40,9,1,39,23,2,28,13,48,31
iter8300,46,27,38,29,26,2,40,42,8,17,25,30,31,20,33,14,37,10,47,18,0,49,43,7,12,11,32,3,50,5,28,41,13,22,9,39,48,51,36,24,16,35,53,21,19,4,52,45,23,1,34,15,44,6
iter8301,49,27,35,33,22,4,43,26,50,32,28,34,21,39,41,13,16,8,48,23,0,31,25,3,12,15,45,18,51,7,10,42,11,17,6,46,37,52,44,24,19,36,1,14,29,5,53,47,30,2,38,20,40,9
iter8302,46,32,20,40,27,4,35,31,19,33,23,34,26,25,15,10,2,8,44,28,0,38,37,14,9,11,47,3,53,39,30,36,21,29,5,49,45,48,18,17,16,42,52,22,43,6,1,51,24,7,41,13,50,12
iter8303,46,35,20,22,16,2,38,5,29,12,26,34,17,27,25,19,39,11,47,31,0,48,50,8,10,14,36,1,51,21,30,42,15,13,9,18,40,49,28,32,23,44,53,7,33,3,52,43,24,4,37,6,45,41
iter8304,42,29,30,39,25,3,50,19,9,10,18,32,27,24,13,12,28,6,49,23,0,20,37,14,7,15,41,1,48,2,47,40,11,34,8,43,17,51,31,16,45,38,53,22,33,5,52,44,26,4,35,21,46,36
iter8305,48,40,35,34,16,1,51,15,37,33,32,29,23,24,17,28,3,8,53,27,4,11,31,2,13,20,43,12,52,49,10,47,9,36,7,39,42,50,45,22,19,26,18,41,25,6,0,44,30,5,38,21,46,14
iter8306,46,32,45,36,20,8,51,40,47,35,21,28,25,31,19,14,13,11,49,30,1,23,48,7,12,18,16,3,53,0,39,34,22,29,4,33,50,52,41,24,10,37,6,26,42,9,2,44,27,5,38,15,43,17
iter8307,46,24,33,26,37,3,12,29,4,28,23,31,18,30,27,20,7,11,49,21,0,40,52,9,14,22,17,1,53,25,15,47,13,35,2,16,41,50,34,19,8,39,51,43,36,6,44,45,32,5,42,10,48,38
iter8308,50,29,13,21,22,8,25,11,33,19,28,36,30,35,26,31,3,9,47,34,0,17,51,2,12,14,18,7,52,6,40,48,10,16,5,37,44,43,42,24,15,39,27,41,23,4,53,45,32,1,46,20,49,38
iter8309,48,29,45,40,17,4,47,18,11,32,28,35,31,27,23,25,12,9,51,26,0,50,34,8,13,19,24,1,52,2,7,43,20,33,3,42,38,49,36,14,16,39,37,15,22,6,53,44,30,5,41,21,46,10
iter8310,47,37,29,40,16,5,48,36,4,25,21,23,22,33,38,15,19,7,30,26,0,32,46,9,12,20,11,2,51,10,6,42,13,39,3,41,49,35,45,17,18,34,52,28,31,8,53,44,27,1,43,14,50,24
iter8311,43,30,34,40,17,3,44,25,50,23,27,28,26,21,29,20,7,10,53,31,1,33,49,5,14,13,18,12,52,2,9,45,16,36,6,46,41,51,42,19,11,39,0,15,32,4,48,38,35,8,37,22,47,24
iter8312,49,30,32,39,21,2,50,25,11,35,20,27,17,24,23,16,46,9,41,29,0,45,31,8,12,13,40,5,52,3,36,42,18,34,4,48,44,51,47,10,19,33,53,26,15,6,1,37,28,7,38,22,43,14
